YOUR SKU;MANUF.SKU;PRODUCT;PRICE;INVENTORY;NEXT SHIPMENT;EAN;MANUFACTURER;WEIGHT;
720042;WVTX-WB-ORG;Coros ACC VERTIX Orange wrist band (silicone);139;440000;0;000000;0;810005780698;Coros;0;060000;
720043;WVTX-WB-GRN;Coros ACC VERTIX Green wrist band (silicone);139;440000;0;000000;0;810005780704;Coros;0;060000;
720045;WVTX-WB-KAK;Coros ACC VERTIX Khaki wrist band (silicone);139;440000;7;000000;0;810005780735;Coros;0;060000;
720046;WVTX-WB-LGN;Coros ACC VERTIX Lime Green wrist band (silicone);139;440000;0;000000;0;810005780742;Coros;0;060000;
150097;WFBTHR04;Wahoo TICKR Heart Rate Monitor - White;223;440000;0;000000;0;853988006812;Wahoo Fitness POS;0;108000;
150099;WFBTHR04X;Wahoo TICKR X Heart Rate Monitor with Motion & Memory;335;440000;0;000000;0;853988006829;Wahoo Fitness POS;0;108000;
150095;WFCC4B2;Wahoo ELEMNT ROAM Bundle  -  TICKR Gen 2 and RPM Combo;1919;400000;0;000000;0;850010131054;Wahoo Fitness POS;0;600000;
150098;WFBTHR04G;Wahoo TICKR Heart Rate Monitor - Stealth;223;440000;2132;000000;0;853988006928;Wahoo Fitness POS;0;108000;
550070;WSM02-Analyzer-All-EU/UK;Withings Sleep Analyser;719;400000;0;000000;0;3700546706516;Nokia;0;824000;
450000;450000;Re:claim Original;31;600000;3808;000000;0;7350003510000;re:CLAIM;0;543000;
450001;450001;Re:claim Sensitive;31;600000;475;000000;0;7350003510017;re:CLAIM;0;543000;
720039;WAPX-WB-COR;*Coros ACC Apex coral waist band 46mm;139;440000;17;000000;0;810005780803;Coros;0;060000;
450020;450020;Re:claim Work Wool;39;600000;422;000000;0;7350003510192;re:CLAIM;1;050000;
550024;Silicone Wristband-Red-20 mm;Withings acc band Red Silicon 40mm;119;400000;23;000000;0;3700546703416;Nokia;0;017000;
550021;Silicone Wristband-Grey-18 mm;Withings acc band Grey Silicon 36mm;119;400000;5;000000;0;3700546703478;Nokia;0;017000;
150057;000-5000;Wahoo KICKR Skewer - QR L:150 mm;111;440000;4;000000;0; ;Wahoo Fitness Accessories;0;150000;
150058;000-0422;Wahoo KICKR 130/135 hub with adapter;78;090000;1;000000;0; ;Wahoo Fitness Accessories;0;100000;
550026;Silicone Wristband-Deep Blue-20 mm;Withings acc band Deep Blue Silicon 40mm;119;400000;14;000000;0;3700546703393;Nokia;0;017000;
550030;Silicone Wristband-Black-18 mm;Withings acc band Black Silicon 36mm;119;400000;9;000000;0;3700546703331;Nokia;0;017000;
550028;Silicone Wristband-Mineral Blue-18 mm;Withings acc band Mineral Blue Silicon 36mm;119;400000;4;000000;0;3700546703362;Nokia;0;017000;
550029;Silicone Wristband-White-18 mm;Withings acc band White Silicon 36mm;119;400000;14;000000;0;3700546703355;Nokia;0;017000;
550032;Leather Wristband-Brown-18 mm;Withings acc band Brown leather 36mm;239;400000;19;000000;0;3700546703324;Nokia;0;017000;
550033;Leather Wristband-Black-18 mm;Withings acc band Black leather 36mm;239;400000;18;000000;0;3700546703317;Nokia;0;040000;
150066;WFBKTR5;Wahoo KICKR CLIMB;2579;400000;104;000000;0;853988006416;Wahoo Fitness Accessories;12;200000;
550022;Silicone Wristband-Light Pink-18 mm;Withings acc band light pink Silicon 36mm*;119;400000;2;000000;0;3700546703461;Nokia;0;017000;
550023;Silicone Wristband-Red-18 mm;Withings acc band Red Silicon 36mm;119;400000;12;000000;0;3700546703409;Nokia;0;017000;
150062;WFCC3M1;Wahoo ELEMNT Bolt Aero Out Front Mount;83;440000;38;000000;0;853988006348;Wahoo Fitness Accessories;0;030000;
150063;WFCCL1;Wahoo ELEMNT BOLT Tether;83;440000;38;000000;0;853988006331;Wahoo Fitness Accessories;0;010000;
550025;Silicone Wristband-Deep Blue-18 mm;Withings acc band Deep Blue Silicon 36mm;119;400000;2;000000;0;3700546703386;Nokia;0;017000;
550027;Silicone Wristband-Raspberry-18 mm;*Withings acc band Raspberry Silicon 36mm;119;400000;0;000000;0;3700546703379;Nokia;0;017000;
700010;40060 038-00;Hyperice Acc Display Stand;223;440000;0;000000;0;852152004050;Hyperice;0;000000;
700012;40015038-00;Hyperice Acc Applicator Kit;128;240000;19;000000;0;852152004289;Hyperice;0;200000;
550034;Leather Wristband-Black-20 mm;Withings acc band Black leather 40mm;239;400000;13;000000;0;3700546702877;Nokia;0;040000;
550031;Silicone Wristband-Black-20 mm;Withings acc band Black Silicon 40mm;119;400000;42;000000;0;3700546703348;Nokia;0;017000;
550009;SCT01-All-Inter;Withings Thermo;479;400000;74;000000;0;3700546702464;Nokia;0;243000;
550001;WBS06-Black-All-Inter;Withings Body Black;299;400000;62;000000;0;3700546702518;Nokia;2;700000;
550002;WBS06-White-All-Inter;Withings Body White;299;400000;105;000000;0;3700546702525;Nokia;2;700000;
550003;WBS05-White-All-Inter;Withings Body + White;479;400000;211;000000;0;3700546702396;Nokia;2;700000;
550004;WBS05-Black-All-Inter;Withings Body + Black;479;400000;766;000000;0;3700546702389;Nokia;2;700000;
550016;HWA03-36black-All-Inter;Withings Steel HR (36mm) - Black;869;400000;9;000000;0;3700546702532;Nokia;0;248000;
550017;HWA03-36white-All-Inter;Withings Steel HR (36mm) - White;869;400000;6;000000;0;3700546702549;Nokia;0;248000;
550018;HWA03-40black-All-Inter;Withings Steel HR (40mm) - Black;869;400000;83;000000;0;3700546702556;Nokia;0;051000;
550035;Charging cable-HWA03;Withings acc charger Steel HR;119;400000;10;000000;0;3700546703294;Nokia;0;040000;
450007;450007;Re:claim Wool Wash;31;600000;3614;000000;0;7350003510130;re:CLAIM;0;543000;
150067;WFBTHR03;Wahoo TICKR FIT Optical Armband;363;440000;315;000000;0;853988006454;Wahoo Fitness Accessories;0;100000;
550043;36white - RG - S. Grey-All-Inter;Withings Steel HR (36mm) white/Rose Gold w Grey strap;1019;400000;9;000000;0;3700546704260;Nokia;0;248000;
150231;WFHRSTRAP2;Wahoo TICKR/ TICKR X Replacement Strap - Gen 2;111;440000;26;000000;0;850010131061;;0;100000;
520008;UK_PGA;Paingone AEGIS;389;480000;210;000000;0;5060035704477;;0;266000;
550042;WBS04b-Black-All-Inter;Withings Body Cardio Black V.2;719;400000;0;000000;0;3700546704451;Nokia;3;700000;
550041;WBS04b-White-All-Inter;Withings Body Cardio White V.2;719;400000;16;000000;0;3700546704444;Nokia;3;700000;
770106;A001217;BLACKROLL® YOGA SET - "BLACKROLL® meets YOGA"*;415;000000;1;000000;0;4260346272363;Blackroll;2;811000;
450006;450006;Re:claim Sensitive 5L;159;600000;155;000000;0;7350003510086;re:CLAIM;5;170000;
150068;WFCC3M2;Wahoo ELEMNT BOLT Two Bolt Out Front Mount;111;440000;11;000000;0;853988006386;Wahoo Fitness Accessories;0;030000;
150069;WFBKTR4;Wahoo KICKR CORE;3599;400000;60;000000;0;853988006522;Wahoo Fitness Accessories;21;300000;
150072;WFBKTR7EU;Wahoo Headwind;1119;440000;340;000000;0;853988006546;Wahoo Fitness Accessories;9;970000;
450005;450005;Re:claim Original 5L;159;600000;145;000000;0;7350003510079;re:CLAIM;5;170000;
550048;HWA03b-40black-sport-all-Inter;Withings Steel HR Sport Black;1019;400000;0;000000;0;3700546704475;Nokia;0;260000;
550049;HWA03b-40white-sport-all-Inter;Withings Steel HR Sport White;1019;400000;126;000000;0;3700546704499;Nokia;0;260000;
720027;WAPX-WHT;Coros APEX Watch 46mm White;1511;440000;22;000000;0;810005780636;Coros;0;390000;
720020;WVTX-BLK;Coros VERTIX Watch Dark Rock - Black;2687;440000;38;000000;0;810005780650;Coros;1;160000;
720021;WVTX-SVR;Coros VERTIX Watch Fire Dragon - Orange;2687;440000;14;000000;0;810005780667;Coros;1;160000;
720022;WVTX-GLD;Coros VERTIX Watch Mountain Hunter - Green;2687;440000;0;000000;0;810005780674;Coros;1;160000;
720023;WVTX-BLU;*Coros VERTIX Watch Ice breaker - Blue;3247;440000;0;000000;0;810005780711;Coros;1;160000;
720040;RUNPOD;Coros Performance Optimization Device (POD);279;440000;0;000000;0;810005780797;Coros;0;120000;
150210;WFCC4M1;WAHOO ELEMNT ROAM Aero Out Front Mount;100;240000;37;000000;0;853988006669;Wahoo Fitness Accessories;0;050000;
150086;W01-0002;Wahoo KICKR Power Supply EU CORD - V179010704;55;440000;6;000000;0; ;Wahoo Fitness POS;0;000000;
720041;WVTX-WB-BLK;Coros ACC VERTIX Black wrist band (silicone);139;440000;0;000000;0;810005780681;Coros;0;060000;
720044;WVTX-WB-NVY;Coros ACC VERTIX Navy wrist band (silicone);139;440000;0;000000;0;810005780728;Coros;0;060000;
